block_index,frames,chain_us,max_one_us,deadline_us,late_start_us,automated
133,64,84,9.9,1333.33333333,1070.767,0
134,64,79,8.2,1333.33333333,1738.034,0
135,64,85.7,10.6,1333.33333333,504.7,1
136,64,74.5,9.4,1333.33333333,1066.967,0
137,64,89.3,10.2,1333.33333333,1737.034,0
138,64,88.5,10.1,1333.33333333,505.5,0
139,64,83.7,9.7,1333.33333333,1076.767,0
140,64,151.1,16.4,1333.33333333,1745.034,0
141,64,98.9,12.8,1333.33333333,581.2,0
142,64,81.5,9.3,1333.33333333,1069.567,0
143,64,83,9.4,1333.33333333,1740.334,0
144,64,65.9,6.8,1333.33333333,500.5,0
145,64,59.8,7.5,1333.33333333,1065.567,0
146,64,79.1,8.5,1333.33333333,1753.434,0
147,64,76.6,7.7,1333.33333333,511.6,0
148,64,78.4,8,1333.33333333,1069.867,0
149,64,78.5,8.1,1333.33333333,1735.734,0
150,64,77.2,7.8,1333.33333333,503.5,1
151,64,71.7,8.7,1333.33333333,1069.867,0
152,64,66.4,11.2,1333.33333333,1729.734,0
153,64,56,6.7,1333.33333333,471.1,0
154,64,65.7,9.2,1333.33333333,1065.767,0
155,64,68.9,9.4,1333.33333333,1736.034,0
156,64,57.9,7,1333.33333333,480.4,0
157,64,69.3,8.1,1333.33333333,1068.567,0
158,64,69.2,7.7,1333.33333333,1734.934,0
159,64,58.6,6.3,1333.33333333,479.2,0
160,64,73.5,8,1333.33333333,573.067,0
161,64,73.2,8.1,1333.33333333,1239.334,0
162,64,66.2,6.8,1333.33333333,1906,0
163,64,64.4,6.6,1333.33333333,648.967,0
164,64,54.7,5.6,1333.33333333,1237.434,0
165,64,91.1,11.7,1333.33333333,1939.3,1
166,64,80.4,8.2,1333.33333333,710.267,0
167,64,83,11.5,1333.33333333,1246.734,0
168,64,95.5,13.7,1333.33333333,1923.9,0
169,64,83.6,10,1333.33333333,698.767,0
170,64,94.9,13.9,1333.33333333,1249.934,0
171,64,78.2,7.9,1333.33333333,24.4,0
